-0.0099  10291  0
-0.0098  10291  0
-0.0097  10291  0
-0.0096  10291  0
-0.0095  10291  0
-0.0094  10291  0
-0.0093  10291  0
-0.0092  10291  0
-0.0091  10291  0
-0.009  10291  0
-0.0089  10291  0
-0.0088  10291  0
-0.0087  10291  0
-0.0086  10291  0
-0.0085  10291  0
-0.0084  10291  0
-0.0083  10291  0
-0.0082  10291  0
-0.0081  10291  1
-0.008  10291  1
-0.0079  10291  1
-0.0078  10291  1
-0.0077  10291  1
-0.0076  10291  1
-0.0075  10291  1
-0.0074  10291  1
-0.0073  10291  1
-0.0072  10291  1
-0.0071  10291  1
-0.007  10291  1
-0.0069  10291  1
-0.0068  10291  1
-0.0067  10291  2
-0.0066  10291  2
-0.0065  10291  2
-0.0064  10291  2
-0.0063  10291  2
-0.0062  10291  2
-0.0061  10291  2
-0.006  10291  2
-0.0059  10291  2
-0.0058  10291  2
-0.0057  10291  2
-0.0056  10291  2
-0.0055  10291  2
-0.0054  10291  2
-0.0053  10291  2
-0.0052  10291  3
-0.0051  10291  3
-0.005  10291  3
-0.0049  10291  3
-0.0048  10291  4
-0.0047  10291  4
-0.0046  10291  5
-0.0045  10291  6
-0.0044  10291  6
-0.0043  10291  6
-0.0042  10291  6
-0.0041  10291  7
-0.004  10291  7
-0.0039  10291  7
-0.0038  10291  7
-0.0037  10291  7
-0.0036  10291  7
-0.0035  10291  7
-0.0034  10291  8
-0.0033  10291  8
-0.0032  10291  8
-0.0031  10291  8
-0.003  10291  8
-0.0029  10291  8
-0.0028  10291  9
-0.0027  10291  9
-0.0026  10291  10
-0.0025  10291  10
-0.0024  10291  11
-0.0023  10291  12
-0.0022  10291  13
-0.0021  10291  13
-0.002  10291  13
-0.0019  10291  13
-0.0018  10291  14
-0.0017  10291  15
-0.0016  10291  15
-0.0015  10291  15
-0.0014  10291  17
-0.0013  10291  17
-0.0012  10291  17
-0.0011  10291  17
-0.001  10291  17
-0.0009  10291  18
-0.0008  10291  19
-0.0007  10291  21
-0.0006  10291  21
-0.0005  10291  21
-0.0004  10291  22
-0.0003  10291  24
-0.0002  10291  25
-0.0001  10291  27
-5.44812e-18  10291  28
0.0001  10291  28
0.0002  10291  29
0.0003  10291  31
0.0004  10291  31
0.0005  10291  31
0.0006  10291  33
0.0007  10291  33
0.0008  10291  33
0.0009  10291  35
0.001  10291  38
0.0011  10291  38
0.0012  10291  40
0.0013  10291  40
0.0014  10291  42
0.0015  10291  46
0.0016  10291  47
0.0017  10291  47
0.0018  10291  49
0.0019  10291  50
0.002  10291  50
0.0021  10291  51
0.0022  10291  51
0.0023  10291  52
0.0024  10291  54
0.0025  10291  56
0.0026  10291  57
0.0027  10291  59
0.0028  10291  65
0.0029  10291  67
0.003  10291  72
0.0031  10291  74
0.0032  10291  77
0.0033  10291  83
0.0034  10291  85
0.0035  10291  88
0.0036  10291  93
0.0037  10291  98
0.0038  10291  103
0.0039  10291  110
0.004  10291  115
0.0041  10291  117
0.0042  10291  128
0.0043  10291  135
0.0044  10291  146
0.0045  10291  156
0.0046  10291  166
0.0047  10291  174
0.0048  10291  185
0.0049  10291  201
0.005  10291  213
0.0051  10291  235
0.0052  10291  246
0.0053  10291  265
0.0054  10291  297
0.0055  10291  322
0.0056  10291  344
0.0057  10291  376
0.0058  10291  401
0.0059  10291  437
0.006  10291  494
0.0061  10291  539
0.0062  10291  604
0.0063  10291  668
0.0064  10291  720
0.0065  10291  804
0.0066  10291  883
0.0067  10291  967
0.0068  10291  1077
0.0069  10291  1190
0.007  10291  1295
0.0071  10291  1465
0.0072  10291  1607
0.0073  10291  1737
0.0074  10291  1930
0.0075  10291  2090
0.0076  10291  2238
0.0077  10291  2491
0.0078  10291  2677
0.0079  10291  2886
0.008  10291  3179
0.0081  10291  3400
0.0082  10291  3663
0.0083  10291  3951
0.0084  10291  4175
0.0085  10291  4428
0.0086  10291  4759
0.0087  10291  5018
0.0088  10291  5284
0.0089  10291  5534
0.009  10291  5890
0.0091  10291  6123
0.0092  10291  6387
0.0093  10291  6700
0.0094  10291  6968
0.0095  10291  7179
0.0096  10291  7525
0.0097  10291  7735
0.0098  10291  7938
0.0099  10291  8198
0.01  10291  8419
0.0101  10291  8591
0.0102  10291  8781
0.0103  10291  8943
0.0104  10291  9094
0.0105  10291  9253
0.0106  10291  9349
0.0107  10291  9440
0.0108  10291  9579
0.0109  10291  9643
0.011  10291  9723
0.0111  10291  9799
0.0112  10291  9861
0.0113  10291  9912
0.0114  10291  9981
0.0115  10291  10015
0.0116  10291  10042
0.0117  10291  10082
0.0118  10291  10104
0.0119  10291  10127
0.012  10291  10154
0.0121  10291  10167
0.0122  10291  10180
0.0123  10291  10194
0.0124  10291  10206
0.0125  10291  10216
0.0126  10291  10225
0.0127  10291  10235
0.0128  10291  10242
0.0129  10291  10246
0.013  10291  10247
0.0131  10291  10252
0.0132  10291  10256
0.0133  10291  10259
0.0134  10291  10261
0.0135  10291  10264
0.0136  10291  10265
0.0137  10291  10266
0.0138  10291  10267
0.0139  10291  10267
0.014  10291  10268
0.0141  10291  10270
