0.72 0.73 0.988764 0.4
0.73 0.74 0.961039 0.404
0.74 0.75 0.977273 0.404
0.75 0.76 0.994286 0.404
0.76 0.77 0.986547 0.408
0.77 0.78 0.985507 0.416
0.78 0.79 0.994924 0.412
0.79 0.8 0.995556 0.412
0.8 0.81 1 0.412
0.81 0.82 1 0.408
0.82 0.83 0.99631 0.408
0.83 0.84 1 0.408
0.84 0.85 0.996656 0.416
0.85 0.86 1 0.416
0.86 0.87 1 0.408
0.87 0.88 1 0.404
0.88 0.89 1 0.412
0.89 0.9 0.997429 0.412
0.9 0.91 1 0.404
0.91 0.92 1 0.412
0.92 0.93 1 0.408
0.93 0.94 1 0.408
0.94 0.95 1 0.408
0.95 0.96 1 0.412
0.96 0.97 1 0.416
0.97 0.98 1 0.416
0.98 0.99 1 0.408
0.99 1 1 0.408
1 1.01 1 0.404
1.01 1.02 1 0.404
1.02 1.03 1 0.404
1.03 1.04 1 0.4
1.04 1.05 1 0.404
1.05 1.06 1 0.408
1.06 1.07 1 0.404
1.07 1.08 1 0.404
1.08 1.09 1 0.956
1.09 1.1 1 0.404
1.1 1.11 1 0.4
1.11 1.12 1 0.396
1.12 1.13 1 0.396
1.13 1.14 1 0.396
1.14 1.15 0.997429 0.4
1.15 1.16 0.997015 0.392
1.16 1.17 1 0.4
1.17 1.18 1 0.4
1.18 1.19 1 0.396
1.19 1.2 1 0.392
1.2 1.21 1 0.396
1.21 1.22 0.992366 0.404
1.22 1.23 1 0.388
1.23 1.24 1 0.404
1.24 1.25 1 0.404
1.25 1.26 1 0.384
1.26 1.27 1 0.388
1.27 1.28 1 0.388
1.28 1.29 1 0.388
1.29 1.3 1 0.388
1.3 1.31 1 0.384
1.31 1.32 1 0.388
1.32 1.33 1 0.388
1.33 1.34 1 0.384
1.34 1.35 1 0.38
1.35 1.36 1 0.372
1.36 1.37 1 0.376
1.37 1.38 1 0.38
1.38 1.39 0 -0.004
1.39 1.4 0 -0.004
1.4 1.41 1 0.356
1.41 1.42 0 -0.004
1.42 1.43 0 -0.004
1.43 1.44 0 -0.004
1.44 1.45 1 0.212
1.45 1.46 0 -0.004
1.46 1.47 0 -0.004
1.47 1.48 0 -0.004
1.48 1.49 0 -0.004
1.49 1.5 0 -0.004
1.5 1.51 0 -0.004
1.51 1.52 0 -0.004
1.52 1.53 0 -0.004
1.53 1.54 1 0.4
1.54 1.55 0 -0.004
1.55 1.56 0 -0.004
1.56 1.57 0 -0.004
1.57 1.58 0 -0.004
1.58 1.59 0 -0.004
1.59 1.6 0 -0.004
1.6 1.61 1 0.372
1.61 1.62 0 -0.004
1.62 1.63 0 -0.004
1.63 1.64 0 -0.004
1.64 1.65 0 -0.004
1.65 1.66 1 0.268
1.66 1.67 1 0.368
1.67 1.68 0 -0.004
1.68 1.69 0 -0.004
1.69 1.7 0 -0.004
1.7 1.71 0 -0.004
1.71 1.72 0 -0.004
1.72 1.73 0 -0.004
1.73 1.74 0 -0.004
1.74 1.75 0 -0.004
1.75 1.76 0 -0.004
1.76 1.77 0 -0.004
1.77 1.78 0 -0.004
1.78 1.79 0 -0.004
1.79 1.8 0 -0.004
1.8 1.81 0 -0.004
1.81 1.82 0 -0.004
1.82 1.83 0 -0.004
1.83 1.84 0 -0.004
1.84 1.85 0 -0.004
1.85 1.86 0 -0.004
1.86 1.87 0 -0.004
1.87 1.88 0 -0.004
1.88 1.89 0 -0.004
1.89 1.9 0.5 0.356
1.9 1.91 0.5 0.356
1.91 1.92 0.5 0.356
1.92 1.93 0.5 0.356
1.93 1.94 0.5 0.356
1.94 1.95 0.5 0.356
1.95 1.96 0.5 0.356
1.96 1.97 0.5 0.356
1.97 1.98 0.5 0.356
1.98 1.99 0.5 0.356
1.99 2 0.5 0.356
