10 0.6 0.7 0.354025 0.048
20 0.6 0.7 0.455426 0.084
30 0.6 0.7 0.584753 0.136
40 0.6 0.7 0.662055 0.184
50 0.6 0.7 0.733467 0.232
60 0.6 0.7 0.769944 0.28
70 0.6 0.7 0.802395 0.32
80 0.6 0.7 0.827317 0.36
90 0.6 0.7 0.833169 0.396
100 0.6 0.7 0.828921 0.428
110 0.6 0.7 0.814453 0.46
120 0.6 0.7 0.813793 0.488
130 0.6 0.7 0.791434 0.516
140 0.6 0.7 0.786517 0.536
150 0.6 0.7 0.770149 0.56
160 0.6 0.7 0.744376 0.58
170 0.6 0.7 0.73695 0.6
180 0.6 0.7 0.723489 0.62
190 0.6 0.7 0.698864 0.64
10 0.7 0.8 0.832376 0.052
20 0.7 0.8 0.865471 0.096
30 0.7 0.8 0.900709 0.144
40 0.7 0.8 0.926711 0.192
50 0.7 0.8 0.945122 0.24
60 0.7 0.8 0.956576 0.284
70 0.7 0.8 0.958128 0.328
80 0.7 0.8 0.961659 0.364
90 0.7 0.8 0.962453 0.4
100 0.7 0.8 0.960445 0.436
110 0.7 0.8 0.961899 0.464
120 0.7 0.8 0.958076 0.496
130 0.7 0.8 0.952618 0.52
140 0.7 0.8 0.948157 0.544
150 0.7 0.8 0.944617 0.568
160 0.7 0.8 0.943931 0.592
170 0.7 0.8 0.937923 0.612
180 0.7 0.8 0.931457 0.632
190 0.7 0.8 0.924027 0.648
10 0.8 0.9 0.995301 0.052
20 0.8 0.9 0.995301 0.104
30 0.8 0.9 0.995301 0.156
40 0.8 0.9 0.996472 0.208
50 0.8 0.9 0.997254 0.252
60 0.8 0.9 0.997254 0.3
70 0.8 0.9 0.997645 0.34
80 0.8 0.9 0.997645 0.38
90 0.8 0.9 0.997645 0.416
100 0.8 0.9 0.997645 0.452
110 0.8 0.9 0.99764 0.476
120 0.8 0.9 0.997254 0.512
130 0.8 0.9 0.99725 0.536
140 0.8 0.9 0.996863 0.568
150 0.8 0.9 0.996863 0.596
160 0.8 0.9 0.99686 0.612
170 0.8 0.9 0.99686 0.632
180 0.8 0.9 0.996466 0.648
190 0.8 0.9 0.995691 0.684
10 0.9 1 0.999753 0.092
20 0.9 1 0.999753 0.136
30 0.9 1 0.999753 0.18
40 0.9 1 0.999753 0.228
50 0.9 1 0.999753 0.264
60 0.9 1 0.999753 0.308
70 0.9 1 0.999753 0.348
80 0.9 1 0.999753 0.384
90 0.9 1 1 0.416
100 0.9 1 1 0.448
110 0.9 1 1 0.48
120 0.9 1 0.999753 0.512
130 0.9 1 0.999753 0.544
140 0.9 1 0.999753 0.568
150 0.9 1 0.999753 0.592
160 0.9 1 0.999753 0.612
170 0.9 1 0.999753 0.632
180 0.9 1 0.999753 0.656
190 0.9 1 0.999753 0.676
10 1 1.1 0.999644 0.908
20 1 1.1 0.999644 0.916
30 1 1.1 0.999644 0.924
40 1 1.1 0.999644 0.928
50 1 1.1 0.999644 0.936
60 1 1.1 0.999644 0.94
70 1 1.1 0.999644 0.944
80 1 1.1 0.999644 0.952
90 1 1.1 0.999644 0.956
100 1 1.1 0.999644 0.96
110 1 1.1 0.999644 0.964
120 1 1.1 0.999644 0.968
130 1 1.1 0.999644 0.972
140 1 1.1 0.999644 0.976
150 1 1.1 0.999644 0.98
160 1 1.1 0.999644 0.984
170 1 1.1 0.999644 0.984
180 1 1.1 0.999644 0.988
190 1 1.1 0.999644 0.992
10 1.1 1.2 0.999694 0.056
20 1.1 1.2 0.999694 0.104
30 1.1 1.2 0.999694 0.152
40 1.1 1.2 0.999694 0.196
50 1.1 1.2 0.999694 0.244
60 1.1 1.2 0.999694 0.288
70 1.1 1.2 0.999694 0.328
80 1.1 1.2 0.999694 0.368
90 1.1 1.2 0.999694 0.4
100 1.1 1.2 0.999694 0.436
110 1.1 1.2 0.999694 0.468
120 1.1 1.2 0.999694 0.496
130 1.1 1.2 0.999694 0.524
140 1.1 1.2 0.999694 0.552
150 1.1 1.2 0.999694 0.576
160 1.1 1.2 0.999694 0.6
170 1.1 1.2 0.999694 0.616
180 1.1 1.2 0.999694 0.636
190 1.1 1.2 0.999694 0.656
10 1.2 1.3 0.993865 0.044
20 1.2 1.3 0.993865 0.096
30 1.2 1.3 0.995378 0.14
40 1.2 1.3 0.996914 0.188
50 1.2 1.3 0.995392 0.248
60 1.2 1.3 0.995392 0.292
70 1.2 1.3 0.996923 0.332
80 1.2 1.3 0.996923 0.368
90 1.2 1.3 0.996923 0.404
100 1.2 1.3 0.996923 0.436
110 1.2 1.3 1 0.464
120 1.2 1.3 1 0.492
130 1.2 1.3 1 0.52
140 1.2 1.3 0.998454 0.544
150 1.2 1.3 0.998454 0.568
160 1.2 1.3 0.998459 0.592
170 1.2 1.3 0.996923 0.612
180 1.2 1.3 0.996923 0.636
190 1.2 1.3 0.995392 0.656
10 1.3 1.4 0.989247 0.044
20 1.3 1.4 0.989247 0.092
30 1.3 1.4 0.989247 0.14
40 1.3 1.4 0.989247 0.188
50 1.3 1.4 0.989247 0.232
60 1.3 1.4 0.989247 0.272
70 1.3 1.4 0.989247 0.316
80 1.3 1.4 0.989247 0.352
90 1.3 1.4 0.989247 0.388
100 1.3 1.4 0.989247 0.424
110 1.3 1.4 1 0.452
120 1.3 1.4 1 0.484
130 1.3 1.4 1 0.508
140 1.3 1.4 1 0.536
150 1.3 1.4 1 0.56
160 1.3 1.4 1 0.58
170 1.3 1.4 1 0.6
180 1.3 1.4 1 0.62
190 1.3 1.4 1 0.636
10 1.4 1.5 0.666667 0.02
20 1.4 1.5 1 0.076
30 1.4 1.5 1 0.12
40 1.4 1.5 1 0.164
50 1.4 1.5 1 0.2
60 1.4 1.5 1 0.244
70 1.4 1.5 1 0.284
80 1.4 1.5 1 0.32
90 1.4 1.5 1 0.356
100 1.4 1.5 1 0.392
110 1.4 1.5 1 0.42
120 1.4 1.5 1 0.448
130 1.4 1.5 1 0.476
140 1.4 1.5 1 0.5
150 1.4 1.5 1 0.524
160 1.4 1.5 1 0.552
170 1.4 1.5 1 0.572
180 1.4 1.5 1 0.588
190 1.4 1.5 1 0.608
10 1.5 1.6 1 0.028
20 1.5 1.6 1 0.076
30 1.5 1.6 1 0.128
40 1.5 1.6 1 0.184
50 1.5 1.6 1 0.236
60 1.5 1.6 1 0.28
70 1.5 1.6 1 0.324
80 1.5 1.6 1 0.364
90 1.5 1.6 1 0.4
100 1.5 1.6 1 0.432
110 1.5 1.6 1 0.468
120 1.5 1.6 1 0.492
130 1.5 1.6 1 0.516
140 1.5 1.6 1 0.544
150 1.5 1.6 1 0.568
160 1.5 1.6 1 0.588
170 1.5 1.6 1 0.612
180 1.5 1.6 1 0.632
190 1.5 1.6 1 0.648
10 1.6 1.7 0.75 0.036
20 1.6 1.7 0.75 0.084
30 1.6 1.7 0.8 0.12
40 1.6 1.7 0.8 0.168
50 1.6 1.7 0.857143 0.22
60 1.6 1.7 0.857143 0.26
70 1.6 1.7 0.857143 0.3
80 1.6 1.7 0.857143 0.336
90 1.6 1.7 0.857143 0.372
100 1.6 1.7 0.857143 0.408
110 1.6 1.7 0.857143 0.44
120 1.6 1.7 0.75 0.472
130 1.6 1.7 0.75 0.5
140 1.6 1.7 0.8 0.5
150 1.6 1.7 0.8 0.524
160 1.6 1.7 0.8 0.548
170 1.6 1.7 0.8 0.572
180 1.6 1.7 0.8 0.592
190 1.6 1.7 0.8 0.612
10 1.7 1.8 0 -0.004
20 1.7 1.8 0 -0.004
30 1.7 1.8 0 -0.004
40 1.7 1.8 0 -0.004
50 1.7 1.8 0 -0.004
60 1.7 1.8 0 -0.004
70 1.7 1.8 0 -0.004
80 1.7 1.8 0 -0.004
90 1.7 1.8 0 -0.004
100 1.7 1.8 0 -0.004
110 1.7 1.8 0 -0.004
120 1.7 1.8 0 -0.004
130 1.7 1.8 0 -0.004
140 1.7 1.8 0 -0.004
150 1.7 1.8 0 -0.004
160 1.7 1.8 0 -0.004
170 1.7 1.8 0 -0.004
180 1.7 1.8 0 -0.004
190 1.7 1.8 0 -0.004
10 1.8 1.9 0.5 0.028
20 1.8 1.9 0.428571 0.072
30 1.8 1.9 0.4 0.068
40 1.8 1.9 0.444444 0.144
50 1.8 1.9 0.444444 0.18
60 1.8 1.9 0.444444 0.216
70 1.8 1.9 0.444444 0.252
80 1.8 1.9 0.461538 0.32
90 1.8 1.9 0.5 0.356
100 1.8 1.9 0.5 0.388
110 1.8 1.9 0.5 0.42
120 1.8 1.9 0.444444 0.42
130 1.8 1.9 0.470588 0.484
140 1.8 1.9 0.470588 0.508
150 1.8 1.9 0.470588 0.536
160 1.8 1.9 0.444444 0.524
170 1.8 1.9 0.470588 0.58
180 1.8 1.9 0.470588 0.6
190 1.8 1.9 0.470588 0.62
10 1.9 2 0.5 0.028
20 1.9 2 0.428571 0.072
30 1.9 2 0.421053 0.12
40 1.9 2 0.444444 0.144
50 1.9 2 0.444444 0.18
60 1.9 2 0.444444 0.216
70 1.9 2 0.444444 0.252
80 1.9 2 0.461538 0.32
90 1.9 2 0.5 0.356
100 1.9 2 0.5 0.388
110 1.9 2 0.5 0.42
120 1.9 2 0.470588 0.456
130 1.9 2 0.5 0.484
140 1.9 2 0.5 0.508
150 1.9 2 0.5 0.536
160 1.9 2 0.470588 0.56
170 1.9 2 0.5 0.58
180 1.9 2 0.5 0.6
190 1.9 2 0.5 0.62
